name,line
trump, You caused billions and billions of dollars, and it was a hoax
trump, But this guy, GPE, I have absolute proof
trump, I have this
trump, I have that, this, that
trump, Anytime he sees a camera and he's stone faced, stone faced
trump, He's a pathological liar
trump, He gets up, and I've never seen anything like it
trump, Even I was saying, I wonder what he has
trump, What does he have He says, I have absolute, I said, I haven't spoken to GPE in year
trump, What the hell do I have to do with GSP But this guy gets up … oh, I think we have a vote coming in
trump, PERSON Thank you, PERSON, great job
trump, PERSON
trump, The ORGANIZATION party has never been so affronted, but they've never been so united as they are right now, ever, never
trump, And I know the senators, and they're great guys, and women too
trump, We have some great women
trump, We have great guys
trump, They're great people
trump, They love this country
trump, They're going to do the right thing
trump, They're going to do the right thing
trump, So I said in my letter to PERSON … I love that
trump, You know, usually there's one, two
trump, The Republicans, look, I've said it for a long time
trump, The ORGANIZATION are lousy politicians, they really are
trump, They've got horrible policies, open borders, crime is fine, drugs pouring through
trump, I mean, think of what they do
trump, GPE cities, they love sanctuary cities
trump, They're lousy politicians, but they have one thing … two things
trump, They are vicious
trump, They're the most vicious people
trump, The Republicans aren't as vicious
trump, They may learn to be vicious after going through this, though
trump, But the other thing, the ORGANIZATION always stick together
trump, Now think of it, three Democrats went over to our side, no Republicans
trump, It's unheard of
trump, And by the way, this is for a hundred years
trump, I'm not just talking about this little point in time
trump, The Republicans are known as, it's always harder to stick together
trump, These people are great
trump, We have a great ORGANIZATION, and we have to get that change
trump, We have to take back the house
trump, You'll have the greatest healthcare ever if we take … and by the way, we had another victory
trump, The individual mandate, just a little while ago, it came over the wires, it was just upheld
trump, The individual mandate is now gone
trump, The most unpopular part of GPE
trump, It was just upheld
trump, So I said in my letter to GPE, By proceeding with your invalid impeachment, you're violating your oath of office
trump, You're breaking your allegiance to the Constitution
trump, You're declaring open war on GPE democracy
trump, You dare to invoke the founding fathers in pursuit of this election nullification scheme, yet your spiteful actions display unfettered contempt for GPE's founding, and your egregious conduct
trump, And listen though, it's so true, it threatens to destroy what our founders pledged, and in fact their very lives to build
trump, You are the ones interfering in GPE's elections
trump, You are the one subverting GPE's democracy
trump, We did nothing wrong, nothing whatsoever
trump, This was just an excuse
trump, You are the ones that are obstructing justice
trump, You are the ones bringing pain and suffering to our republic for your own selfish, personal, political and partisan gain
trump, They're bringing pain
trump, The work we could be doing on lowering drug prices, on getting rid of these horrible, horrible situations
trump, You know in the border … the woman is okay Is she okay Okay, thank you very much
trump, GPE you
trump, I mean, some of these people are waiting here for three days, right Thank you
trump, They'll come back
trump, ORGANIZATION back
trump, PERSON Thank you
trump, PERSON is true
trump, But what they've done with this perversion, it's perversion
trump, And when you watch some of these people get up and speak today, they don't even … You have violated the Constitution
trump, PERSON, what does he done wrong PERSON, we don't know that
trump, They don't even have any crime
trump, This is the first impeachment where there's no crime
trump, I say, ORGANIZATION me what I did, please
trump, PERSON, we don't know
